username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-02-12 08:55;11;80;"The # BrianKilmeadeShow will be broadcasting LIVE again from # NewHampshire today, 9am-12pm ET, offering reaction & analysis of last night's # primary. Tune into @ kilmeade NOW by visiting http://BrianKilmeadeShow.com to watch or listen live!";;@;# # #;"1227592003006930944";https://twitter.com/foxnewsradio/status/1227592003006930944
;2020-02-12 08:35;2;4;"On today’s # FOXNewsRundown @ JaredHalpern and @ HotlineJosh recap the winners and losers of last night’s # NewHampshirePrimary Listen & subscribe: http://ow.ly/YaqQ50yk63l pic.twitter.com/5n36sfvWYH";;@ @;# #;"1227586943850045440";https://twitter.com/foxnewsradio/status/1227586943850045440
;2020-02-12 08:10;1;6;"Bernie Sanders wins in New Hampshire just like he did four years ago. http://foxrad.io/5mincast";;;;"1227580644605165568";https://twitter.com/foxnewsradio/status/1227580644605165568
;2020-02-12 07:32;1;2;"Bernie Sanders wins the New Hampshire Primary again. http://foxrad.io/5mincast";;;;"1227571115419209729";https://twitter.com/foxnewsradio/status/1227571115419209729
;2020-02-12 07:15;1;9;"The Trump Administration is suing California and New Jersey over their sanctuary policies. @ Judgenap joins The # FoxNewsRundown to discuss whether these policies break the law. Listen, rate and review: http://ow.ly/LYKi50yjVnA pic.twitter.com/wF9ogWIyt9";;@;#;"1227566817855639552";https://twitter.com/foxnewsradio/status/1227566817855639552
;2020-02-12 06:30;3;4;"Did you miss last night’s # NewHampshirePrimary? @ JaredHalpern recaps everything that happened with @ HotlineJosh @ Rosenthalfox and @ tonyajpowers on today’s # FOXNewsRundown Listen on:http://ow.ly/TPLo50yk610";;@ @ @ @;# #;"1227555541435719680";https://twitter.com/foxnewsradio/status/1227555541435719680
;2020-02-12 02:24;0;5;"St. Louis Blues defenseman Jay Bouwmeester taken to hospital after cardiac episode on bench and is conscious and alert, team says. http://foxrad.io/5mincast";;;;"1227493562926825473";https://twitter.com/foxnewsradio/status/1227493562926825473
;2020-02-11 23:52;2;6;"Bernie Sanders wins the New Hampshire Democratic primary, narrowly edging Pete Buttigieg. http://foxrad.io/5mincast";;;;"1227455528475013120";https://twitter.com/foxnewsradio/status/1227455528475013120
;2020-02-11 23:39;3;10;"# FNR had a stacked lineup tonight during our # Democracy2020 coverage of the # NewHampshire # primary! @ JaredHalpern @ HotlineJosh @ maryannemarsh @ TheJuanWilliams @ steinhauserNH1 @ Rosenthalfox @ DanaPerino & many more!pic.twitter.com/L16XqyeHv5";;@ @ @ @ @ @ @;# # # #;"1227452119361433600";https://twitter.com/foxnewsradio/status/1227452119361433600
;2020-02-11 23:20;1;5;"The # FoxNews Decision Desk projects Sen. Bernie Sanders will win the # NewHampshire Democratic # primaryhttp://ow.ly/O7za50yk4Ue";;;# # #;"1227447395484655619";https://twitter.com/foxnewsradio/status/1227447395484655619
;2020-02-11 21:55;14;129;". @ DanaPerino joins @ JaredHalpern & @ HotlineJosh in just a few minutes on # FNR. Tune in now so you don't miss it! Go to http://FoxNewsRadio.com , click "listen live" or download the # FoxNews app & click listen!pic.twitter.com/f77pCPbBUw";;@ @ @;# #;"1227426059920007172";https://twitter.com/foxnewsradio/status/1227426059920007172
;2020-02-11 21:22;0;0;"@ AndrewYang and @ MichaelBennet end presidential campaigns. http://ow.ly/x4nK50yk2G1";;@ @;;"1227417611736141824";https://twitter.com/foxnewsradio/status/1227417611736141824
;2020-02-11 20:57;1;2;". @ foxnewspolitics campaign reporter @ steinhauserNH1 joining # FNR now >> Catch it at http://ow.ly/r8jx50yk29Z & click "listen live"pic.twitter.com/4q2buSoPXl";;@ @;#;"1227411318107496448";https://twitter.com/foxnewsradio/status/1227411318107496448
;2020-02-11 20:50;4;16;"New Hampshire Gov. Chris Sununu Predicts: Bernie Will Win Tonight, But Trump Can Flip New Hampshire in November http://dlvr.it/RPs4qq pic.twitter.com/gkCHLA1oe6";;;;"1227409494499422209";https://twitter.com/foxnewsradio/status/1227409494499422209
;2020-02-11 20:41;2;0;". @ TheJuanWilliams joining @ HotlineJosh & @ JaredHalpern on # FNR! Tune into the # Democracy2020 coverage now >> http://ow.ly/HE8v50yk1TP , click "listen live".pic.twitter.com/PzhnyPTW8M";;@ @ @;# #;"1227407426829344769";https://twitter.com/foxnewsradio/status/1227407426829344769
;2020-02-11 20:29;0;0;". @ MollyLineFNC tells # FNR what it was like to see # NewHampshire voters turn out for the historic # midnightvote in Dixville Notch, # NewHampshire. Tune in now! http://FoxNewsRadio.com";;@;# # # #;"1227404239128932352";https://twitter.com/foxnewsradio/status/1227404239128932352
;2020-02-11 20:00;2;4;"All polls in # NewHampshire close at 8pm ET, but # FoxNewsRadio is still LIVE, bringing you the most up-to-date # primary information. Tune in now to hear the latest by clicking "listen live" at http://FoxNewsRadio.com or download the # FoxNews app & click "listen!"";;;# # # #;"1227397013794426883";https://twitter.com/foxnewsradio/status/1227397013794426883
;2020-02-11 19:52;2;5;"# FNR's @ Rosenthalfox sat down with # NewHampshire Governor @ ChrisSununu. Listen now by clicking "listen" on the # FoxNews app!pic.twitter.com/fLBQ7vzKeO";;@ @;# # #;"1227395022091321345";https://twitter.com/foxnewsradio/status/1227395022091321345
;2020-02-11 19:40;2;6;"On a special # FoxNewsRundown # Extra, # NewHampshire Gov. Chris Sununu reassures voters that his state is well prepared for tonight's # primary following last week's Iowa caucuses reporting debacle. # NHPrimary Listen & subscribe:http://ow.ly/fb6s50yk08z";;;# # # # #;"1227391942822158336";https://twitter.com/foxnewsradio/status/1227391942822158336
;2020-02-11 19:38;0;0;"# FoxNewsRadio's National Correspondent @ JaredHalpern & Political Analyst @ HotlineJosh kick off our # NewHampshire # primary coverage! Tune in now at http://FoxNewsRadio.com & click "listen live".pic.twitter.com/GUG8AA5YOS";;@ @;# # #;"1227391582414004225";https://twitter.com/foxnewsradio/status/1227391582414004225
;2020-02-11 17:56;1;5;". @ JaredHalpern and @ HotlineJosh preview what to expect from tonight’s # NewHampshirePrimary coverage. You can listen starting at 7 PM ET on http://FoxNewsradio.com pic.twitter.com/fuL6QzO7KL";;@ @;#;"1227365916410863616";https://twitter.com/foxnewsradio/status/1227365916410863616
;2020-02-11 17:10;2;6;". @ HowardKurtz on Joe Biden canceling New Hampshire appearance to head to South Carolina, President Trump holding a rally in New Hampshire asking for 'weakest' Democrat candidate and the Oscar's declining viewership. Click here to listen & subscribe:http://ow.ly/X1ME50yjF3Q";;@;;"1227354146120093696";https://twitter.com/foxnewsradio/status/1227354146120093696
;2020-02-11 17:07;1;9;"# NewHampshire Governor @ ChrisSununu predicts a big win tonight for @ BernieSanders, but says he'll lose the state to @ realDonaldTrump in November. Listen to our full unedited conversation with the Governor on a special # FoxNewsRundown # Extra: http://ow.ly/xQ5T50yjTDY pic.twitter.com/th6kl5qNTq";;@ @ @;# # #;"1227353405049462784";https://twitter.com/foxnewsradio/status/1227353405049462784
;2020-02-11 16:04;4;7;"# FNR's National Correspondent @ JaredHalpern & Democratic Political Analyst @ maryannemarsh taping something special for tonight's # NewHampshire # primary coverage! Tune in at 7pm ET to catch it! Visit http://FoxNewsRadio.com & click "listen live." # Democracy2020pic.twitter.com/ZYkjVjKOGF";;@ @;# # # #;"1227337719707242501";https://twitter.com/foxnewsradio/status/1227337719707242501
;2020-02-11 14:49;4;18;"Brit Hume: Joe Biden Keeps Making “Old Man’s Gaffes” http://dlvr.it/RPrGxG pic.twitter.com/RHPrC3aER7";;;;"1227318777043456000";https://twitter.com/foxnewsradio/status/1227318777043456000
;2020-02-11 13:15;3;7;". @ HowardKurtz on today's # MEDIABUZZMeter: •No clear Democrat in the lead •Oscar’s declining viewership •Former Astros pitcher sues team Click here to listen & subscribe:http://ow.ly/OLvz50yjF0n";;@;#;"1227295022296567813";https://twitter.com/foxnewsradio/status/1227295022296567813
;2020-02-11 11:55;7;61;"Fox News' @ greggutfeld pays tribute to the "relentless, entertainment machine" Orson Bean, who passed away last week. Listen to his full commentary on today's # FoxNewsRundown: http://ow.ly/ukNy50yjzRk pic.twitter.com/SgKFAnqfEQ";;@;#;"1227275085716824064";https://twitter.com/foxnewsradio/status/1227275085716824064
;2020-02-11 11:51;1;10;"Donald Trump, Jr.: Resurfaced Audio of Michael Bloomberg is “Racist” http://dlvr.it/RPqjJ1 pic.twitter.com/8TKsrMcnOt";;;;"1227273852532641792";https://twitter.com/foxnewsradio/status/1227273852532641792
;2020-02-11 11:43;4;9;". @ brithume, Fox News Senior Political Analyst, on with Brian @ Kilmeade - Listen in http://BrianKilmeadeShow.com # NewHampshirePrimarypic.twitter.com/37C350FNaP";;@ @;#;"1227272014265712640";https://twitter.com/foxnewsradio/status/1227272014265712640
;2020-02-11 11:12;10;32;"Gov @ ChrisSununu, Governor of # NewHampshire on with Brian @ Kilmeade now... Listen at http://BrianKilmeadeShow.com # NewHampshirePrimarypic.twitter.com/6oItV5Owtv";;@ @;# #;"1227264147559198720";https://twitter.com/foxnewsradio/status/1227264147559198720
;2020-02-11 11:10;1;6;"The undecided voters are running out of time to make up their minds in New Hampshire. http://foxrad.io/5mincast";;;;"1227263561036181505";https://twitter.com/foxnewsradio/status/1227263561036181505
;2020-02-11 10:59;13;36;". @ SenRickScott (R-FL) ~ Senate Armed Services Committee, Senate Budget Committee w/ Brian @ kilmeade in # NewHampshire # NewHampshirePrimarypic.twitter.com/Kh7it77lSy";;@ @;# #;"1227260976539586562";https://twitter.com/foxnewsradio/status/1227260976539586562
;2020-02-11 10:49;0;2;"Rep. @ SteveScalise (R-LA) ~ House Minority Whip, House Committee with @ kilmeade on Energy and Commercepic.twitter.com/pLnW518tVP";;@ @;;"1227258307745849346";https://twitter.com/foxnewsradio/status/1227258307745849346
;2020-02-11 10:20;3;6;". @ FoxNewsSunday‘s Chris Wallace on with Brian @ kilmeade Listen here: http://BrianKilmeadeShow.com pic.twitter.com/xKD3Slc6I3";;@ @;;"1227251036743766019";https://twitter.com/foxnewsradio/status/1227251036743766019
;2020-02-11 10:10;0;1;"The Democrats are still out campaigning in New Hampshire. http://foxrad.io/5mincast";;;;"1227248460811907073";https://twitter.com/foxnewsradio/status/1227248460811907073
;2020-02-11 09:39;5;10;"Now joining @ kilmeade, Senate Judiciary Chairman @ LindseyGrahamSC. Click Listen Live at http://BrianKilmeadeShow.com - Bedford Village Inn # NewHampshirePrimarypic.twitter.com/bo3lV6OZgB";;@ @;#;"1227240629392084992";https://twitter.com/foxnewsradio/status/1227240629392084992
;2020-02-11 09:25;16;77;"@ DonaldJTrumpJr with @ kilmeade from Bedford Village Inn. # NewHampshire # NewHampshirePrimarypic.twitter.com/cgJFxsyHwx";;@ @;# #;"1227237336305590274";https://twitter.com/foxnewsradio/status/1227237336305590274
;2020-02-11 09:15;1;8;"President Trump’s new budget proposal includes $2 billion for the border wall. @ hogangidley45 explains on The # FoxNewsRundown why the wall is working and how @ realDonaldTrump’s immigration policy is keeping Americans safe. Listen on:http://ow.ly/SwxY50yiTqE";;@ @;#;"1227234643713445888";https://twitter.com/foxnewsradio/status/1227234643713445888
;2020-02-11 09:10;0;2;"The nation's first primary is underway. http://foxrad.io/5mincast";;;;"1227233361128828929";https://twitter.com/foxnewsradio/status/1227233361128828929
;2020-02-11 08:55;8;35;"The # BrianKilmeadeShow will broadcast LIVE today, 9am-12pm ET from the Bedford Village Inn as @ kilmeade previews the # NewHampshire # primary with an impressive lineup of guests! Watch the # Democracy2020 coverage here: http://BrianKilmeadeShow.com";;@;# # # #;"1227229610645041152";https://twitter.com/foxnewsradio/status/1227229610645041152
;2020-02-11 08:30;1;2;"Today on the # FOXNewsRundown NH voters are heading to the polls to cast their votes. @ steinhauserNH1 @ JacquiHeinrich and @ GriffJenkins tell us what voters are looking for and if the undecided vote will play a huge role in today's primary. Listen on: http://ow.ly/PFUK50yiTnW";;@ @ @;#;"1227223378689433601";https://twitter.com/foxnewsradio/status/1227223378689433601
;2020-02-11 08:10;0;1;"Even more voters can now cast ballots in New Hampshire. http://foxrad.io/5mincast";;;;"1227218262032777217";https://twitter.com/foxnewsradio/status/1227218262032777217
;2020-02-11 08:01;1;2;"We kick off our # Democracy2020 coverage tonight at 7pm ET LIVE from the Bedford Village Inn in # NewHampshire as voters turn out for the # NH # primary. Tune in by clicking "listen live" at http://FoxNewsRadio.com or download the # FoxNews app & click "listen!"pic.twitter.com/zVhGl0xA7Z";;;# # # # #;"1227216182136201216";https://twitter.com/foxnewsradio/status/1227216182136201216
;2020-02-11 07:20;1;4;"While @ realDonaldTrump may have been acquitted by the Senate last week, White House Deputy Press Secretary Hogan Gidley says we’re still not living in a “post impeachment world.” He joins today's # FOXNewsRundown to explain. Listen on @ ApplePodcasts:http://ow.ly/FZaT50yiTme";;@ @;#;"1227205673437552640";https://twitter.com/foxnewsradio/status/1227205673437552640
;2020-02-11 07:10;1;3;"More primary polls are opening now in New Hampshire. http://foxrad.io/5mincast";;;;"1227203159371677696";https://twitter.com/foxnewsradio/status/1227203159371677696
;2020-02-11 06:35;1;7;"New Hampshire voters will cast their ballots today just a week after the Iowa Caucus chaos. @ steinhauserNH1 @ JacquiHeinrich and @ GriffJenkins join today’s # FOXNewsRundown from NH to tell us what they are seeing from the campaign trail. Listen on: http://ow.ly/rRdi50yiTiy pic.twitter.com/cdIkCsrE9T";;@ @ @;#;"1227194350989402113";https://twitter.com/foxnewsradio/status/1227194350989402113
;2020-02-11 01:15;2;4;"Former New York City Mayor Michael Bloomberg won the votes of a tiny New Hampshire community that cast the first ballots in the presidential primary. http://ow.ly/31B850yj0FG";;;;"1227113940796297216";https://twitter.com/foxnewsradio/status/1227113940796297216
;2020-02-11 00:29;2;5;"Michael Bloomberg is the Republican and Democratic winner in the early voting New Hampshire town of Dixville Notch. http://ow.ly/Ticx50yiZEB";;;;"1227102421719097345";https://twitter.com/foxnewsradio/status/1227102421719097345
;2020-02-10 20:47;6;14;"Trump 2020 Campaign Adviser Mercedes Schlapp: Swing Voters Will Get Very Nervous Voting For Far Left Agenda http://dlvr.it/RPnNKY pic.twitter.com/cMSgraW3jj";;;;"1227046478788485121";https://twitter.com/foxnewsradio/status/1227046478788485121
;2020-02-10 20:00;2;23;"President Trump is holding a rally tonight in Manchester, New Hampshire on the eve of the state's first-in-the-nation primaries. http://ow.ly/Wyin50yiUqs";;;;"1227034651182669824";https://twitter.com/foxnewsradio/status/1227034651182669824
;2020-02-10 17:10;3;12;". @ HowardKurtz on Joe Biden insulting a voter over a question, President Trump releasing his budget proposal and James Carville telling Dems to get it together. Click here to listen & subscribe:http://ow.ly/AazU50yiwNC";;@;;"1226991763996495873";https://twitter.com/foxnewsradio/status/1226991763996495873
;2020-02-10 17:00;1;14;"Fox News' @ DanaPerino: Democrats are in a 'world of hurt' as New Hampshire primary draws near. Listen to our full interview from today's # FoxNewsRundown: http://ow.ly/Bi3650yiDPi pic.twitter.com/jxQi2C0PHd";;@;#;"1226989333984501762";https://twitter.com/foxnewsradio/status/1226989333984501762
;2020-02-10 16:06;4;15;"Democratic candidates are sweeping across New Hampshire and President Trump holds a rally tonight before the Granite State's presidential primaries on Tuesday. http://ow.ly/QD7l50yiJhW";;;;"1226975745853005826";https://twitter.com/foxnewsradio/status/1226975745853005826
;2020-02-10 16:01;2;10;"TOMORROW, Tuesday 2/11, catch our # Democracy2020 coverage LIVE from # NewHampshire as voters turn out for the state's # primary. Tune in as coverage kicks off at 7pm ET by clicking "listen live" at http://ow.ly/P4cl50yexmR !pic.twitter.com/Y0HDNwbq7r";;;# # #;"1226974474291044358";https://twitter.com/foxnewsradio/status/1226974474291044358
;2020-02-10 15:06;2;7;"Forrest City mayor says a gunman is dead and two police officers are injured after a shooting at an Arkansas Walmart. http://ow.ly/tPNd50yiDRu";;;;"1226960629665320968";https://twitter.com/foxnewsradio/status/1226960629665320968
;2020-02-10 14:30;2;8;"On # TheCampaign # podcast, @ BretBaier is in # NewHampshire joined by # FOXNews correspondents @ JacquiHeinrich, @ MattFinnFNC & @ pdoocy to discuss the rising enthusiasm amongst voters for Senator Bernie Sanders & Mayor Pete Buttigieg in the state. Listen here:http://ow.ly/AFbM50yiuYL";;@ @ @ @;# # # #;"1226951555368325121";https://twitter.com/foxnewsradio/status/1226951555368325121
;2020-02-10 14:27;19;80;"Pastor @ robertjeffress offers some strategies for surviving in what he calls a hostile world. Check out his full commentary on the The # FoxNewsRundown. Listen: http://ow.ly/GPCM50yiCS3 pic.twitter.com/XMgJm7cdPH";;@;#;"1226950923055980551";https://twitter.com/foxnewsradio/status/1226950923055980551
;2020-02-10 14:06;2;4;"Bernie Sanders officially requests a partial recanvass of last week's Iowa caucus results in a bid for additional delegates. http://ow.ly/w65550yiBzy";;;;"1226945473363218437";https://twitter.com/foxnewsradio/status/1226945473363218437
;2020-02-10 13:35;6;56;"NEW # GettingSchooled # podcast with @ abbyhornacek available now. Subscribe on @ ApplePodcasts or click the link below. Don't forget to rate & review wherever you listen!http://ow.ly/D9zv50yiwZ2";;@ @;# #;"1226937665335025665";https://twitter.com/foxnewsradio/status/1226937665335025665
;2020-02-10 13:10;8;15;". @ HowardKurtz on today's # MEDIABUZZMeter: •Bernie leading in New Hampshire •James Carville telling Dems to get it together •Snoop Dog goes after Gayle King Click here to listen & subscribe: http://ow.ly/7s7O50yiwvC";;@;#;"1226931359706468358";https://twitter.com/foxnewsradio/status/1226931359706468358
;2020-02-10 13:06;2;2;"At least three people have been shot at a Walmart in eastern Arkansas. http://ow.ly/rlFT50yiwrh";;;;"1226930381875810304";https://twitter.com/foxnewsradio/status/1226930381875810304
;2020-02-10 12:37;8;96;"On the latest # ITYW # podcast @ DanaPerino & @ ChrisStirewalt are together in # NewHampshire for Tuesday's # primary. They discuss the state of unity within the Democratic party, Amy Klobuchar's charisma issue, & millennials' concerns about the 2020 race:http://ow.ly/nYE350yiuSo";;@ @;# # # #;"1226923261306560512";https://twitter.com/foxnewsradio/status/1226923261306560512
;2020-02-10 12:10;0;6;"Did you catch @ LaurenGreenFox's interview with Pastor @ robertjmorgan on the # LighthouseFaith # podcast? If you liked the episode, tweet us & tell us why for a chance to win a signed copy of "100 Bible Verses That Made America"!http://ow.ly/976M50yisvv";;@ @;# #;"1226916383654588417";https://twitter.com/foxnewsradio/status/1226916383654588417
;2020-02-10 12:06;1;7;"President Trump prepares a $4.8 trillion budget plan and rallies in New Hampshire tonight. http://ow.ly/fNfJ50yisnx";;;;"1226915305978548226";https://twitter.com/foxnewsradio/status/1226915305978548226
;2020-02-10 11:45;2;21;"Retired Navy SEAL @ jockowillink explains how the average soldiers benefit from @ realDonaldTrump’s increased military spending. Listen now:http://ow.ly/PFh150yhFGi";;@ @;;"1226910004445425665";https://twitter.com/foxnewsradio/status/1226910004445425665
;2020-02-10 11:10;1;5;"That massive data breach that hit Equifax several years ago is now being blamed on hackers in China. http://foxrad.io/5mincast";;;;"1226901174990835719";https://twitter.com/foxnewsradio/status/1226901174990835719
;2020-02-10 11:05;0;4;"Some of our # FoxNewsPodcasts team have been busy recording their # podcasts from # NewHampshire! Look for special # NH # primary editions of # TheCampaign, # ITYW, # TheRundown & # UntoldStory this week at http://FoxNewsPodcasts.com ! @ ChrisStirewalt, @ DanaPerino, @ BretBaier, @ pdoocypic.twitter.com/cAYh7Oftod";;@ @ @ @;# # # # # # # # #;"1226899926543732736";https://twitter.com/foxnewsradio/status/1226899926543732736
;2020-02-10 10:35;0;3;"Host of The Daily Briefing, @ DanaPerino joins The # FoxNewsRundown to discuss the state of the Democratic race in New Hampshire. Listen, rate and review.http://ow.ly/CPsE50yhFFh";;@;#;"1226892357292961792";https://twitter.com/foxnewsradio/status/1226892357292961792
;2020-02-10 10:14;1;9;"President @ realDonaldTrump won't let the Democrats have New Hampshire all to themselves. http://foxrad.io/5mincast";;@;;"1226887204884156416";https://twitter.com/foxnewsradio/status/1226887204884156416
;2020-02-10 09:43;2;10;"Our # FNR team is hard at work getting ready to broadcast from the Bedford Village Inn in # NewHampshire tomorrow! Tune into # FoxNewsRadio LIVE on Tuesday, 2/11 at 7pm ET as we bring you the latest from the # NH # primary. Catch our coverage on the FOX News App. Just click "listen"!pic.twitter.com/YXAlmpv7Ug";;;# # # # #;"1226879367751577600";https://twitter.com/foxnewsradio/status/1226879367751577600
;2020-02-10 08:30;1;4;"On "We're # Momming Today!" @ SimonettiLauren sits down with a mother-daughter team working to spark a nationwide movement to stand up against bullying! Listen & subscribe to the # podcast now on @ ApplePodcasts or at the link below.http://ow.ly/lk8M50yfIZ7";;@ @;# #;"1226861020683079680";https://twitter.com/foxnewsradio/status/1226861020683079680
;2020-02-10 08:30;11;45;". @ jockowillink was a Navy SEAL for 20 years and used the lessons he learned on the battlefield to build an incredibly successful life after the military. He joins The # FoxNewsRundown to offer some valuable life advice. Click the link below to listen. http://ow.ly/Eejs50yhFEt";;@;#;"1226860994011566086";https://twitter.com/foxnewsradio/status/1226860994011566086
;2020-02-10 08:10;0;3;"A foreign language film winning Best Picture at the Oscars for the first time ever. http://foxrad.io/5mincast";;;;"1226855862079229952";https://twitter.com/foxnewsradio/status/1226855862079229952
;2020-02-10 07:15;21;125;". @ DanaPerino joins The # FoxNewsRundown to discuss the New Hampshire primary and how it could have a lasting effect on how the Democratic race moves forward. Click the link below to listen now. http://ow.ly/uiwE50yhFC3";;@;#;"1226842045324693504";https://twitter.com/foxnewsradio/status/1226842045324693504
;2020-02-10 07:10;1;1;""Parasite" making history in winning Best Picture at the Oscars. http://foxrad.io/5mincast";;;;"1226840771766181889";https://twitter.com/foxnewsradio/status/1226840771766181889
;2020-02-10 06:15;0;3;"NEW episode of # IllTellYou available now. Subscribe now on @ applepodcasts or click the link below:http://ow.ly/XJoP50yhJYo";;@;#;"1226826934904115202";https://twitter.com/foxnewsradio/status/1226826934904115202
;2020-02-10 06:00;0;6;"NEW episode of # TheCampaign available now. Subscribe now on @ ApplePodcasts or click the link below:http://ow.ly/F8be50yhJIJ";;@;#;"1226823246265356288";https://twitter.com/foxnewsradio/status/1226823246265356288
;2020-02-09 20:41;14;125;"NEW episode of # IllTellYouWhat available now. Subscribe now on @ ApplePodcasts or click the link below: http://ow.ly/96jX50yhJXs";;@;#;"1226682600292524032";https://twitter.com/foxnewsradio/status/1226682600292524032
;2020-02-09 20:24;0;6;"NEW episode of # TheCampaign available now. Subscribe now on @ ApplePodcasts or click the link below: http://ow.ly/KviR50yhJFa";;@;#;"1226678411839537153";https://twitter.com/foxnewsradio/status/1226678411839537153
;2020-02-09 18:00;0;5;"@ PlanetTyrus & @ KatTimpf explain why you should be VERY careful how you label your things, on the latest # TyrusNTimpf podcast. Listen to the full episode on @ ApplePodcasts or click here: http://ow.ly/wilm50yhFGQ pic.twitter.com/dP48AQcOfG";;@ @ @;#;"1226642020531363840";https://twitter.com/foxnewsradio/status/1226642020531363840
;2020-02-09 17:41;1;6;"@ PlanetTyrus & @ KatTimpf explain why you should be VERY careful how you label your things, on the latest # TyrusNTimpf podcast. Listen to the full episode on @ ApplePodcasts or click here: http://ow.ly/nzQT50yhFDa pic.twitter.com/ZlboLmoySV";;@ @ @;#;"1226637186935685120";https://twitter.com/foxnewsradio/status/1226637186935685120
;2020-02-09 15:19;3;21;"President Trump is expected to propose a $4.8 trillion budget with big cuts in so-called safety-nets like Medicaid and food stamps, a 21% cut in foreign aid and a 0.3% increase in military spending http://ow.ly/VHcp50yhCr3";;;;"1226601446340210689";https://twitter.com/foxnewsradio/status/1226601446340210689
;2020-02-09 15:15;1;11;"The app that that delayed the Iowa Caucuses on Monday night has reopened the debate on cyber security. @ SutherlandFox speaks with cyber security expert and former CIA analyst Eric Cole about what went wrong in Iowa. # FromWashington Listen on:http://ow.ly/i9Ts50ygKK5";;@;#;"1226600434892255232";https://twitter.com/foxnewsradio/status/1226600434892255232
;2020-02-09 14:00;4;12;"President @ realDonaldTrump has been acquitted, but Democrats aren’t giving up. Rep. @ JerryNadler says the House will likely subpoena John Bolton. Former Rep. @ HaroldFordJr (D-TN) joins The # FoxNewsRundown # Extra to explain why we must move on. Listen: http://ow.ly/PWbA50ygMok pic.twitter.com/kLRvebKZVV";;@ @ @;# #;"1226581650085236737";https://twitter.com/foxnewsradio/status/1226581650085236737
;2020-02-09 12:05;5;2;"Even the movie industry is feeling the impact of the # coronavirus epidemic. China has closed 70,000 theaters and Hollywood is concerned. On the # FoxNewsRundown, hear why some companies fear this health crisis may spark an economic crisis! Listen:http://ow.ly/JqyT50yhxn0";;;# #;"1226552615024185344";https://twitter.com/foxnewsradio/status/1226552615024185344
;2020-02-09 11:30;2;4;"On Tuesday, 2/11 # FoxNewsRadio will be LIVE from # Manchester as candidates square off in the # NewHampshire # primary. Our # Democracy2020 coverage kicks off at 7pm ET, click "listen live" at http://FoxNewsRadio.com to tune in!pic.twitter.com/yZz7DMzBvR";;;# # # # #;"1226543885339549697";https://twitter.com/foxnewsradio/status/1226543885339549697
;2020-02-09 11:10;4;4;"The Iowa Caucuses did not go as planned on Monday. @ JaredHalpern and @ HotlineJosh explain what happened and what we can expect moving forward to the New Hampshire Primary. # FromWashington Listen on: http://ow.ly/eADy50ygKJJ";;@ @;#;"1226538769643397122";https://twitter.com/foxnewsradio/status/1226538769643397122
;2020-02-09 10:00;2;9;"Former Democrat Rep. @ HaroldFordJr is troubled by how divided our country is right now. He tells The # FoxNewsRundown # Extra it will only get worse if @ BernieSanders is the Democrat’s nominee. Listen & subscribe: http://ow.ly/Hev850ygPei pic.twitter.com/uO7Mm0X4z8";;@ @;# #;"1226521241487630336";https://twitter.com/foxnewsradio/status/1226521241487630336
;2020-02-09 09:00;5;31;"After a terrifying incident with a bully left a 5th grade girl scared to walk the halls at school, that little girl came up with an idea to keep her & her classmates safe -- a whistle. Hear more of this story on the # momming # podcast with @ SimonettiLauren:https://radio.foxnews.com/2020/02/08/fifth-grader-wears-whistle-to-keep-bullies-away/ …";;@;# #;"1226506192698081280";https://twitter.com/foxnewsradio/status/1226506192698081280
;2020-02-09 08:10;4;5;"More than 800 people have died from Coronavirus, surpassing number of deaths in 2002-2003 SARS epidemic. http://ow.ly/Ckgh50yhsIe";;;;"1226493670247063552";https://twitter.com/foxnewsradio/status/1226493670247063552
;2020-02-09 07:00;11;31;"Former Democrat Rep. @ HaroldFordJr says @ SpeakerPelosi “petty” actions at the # SOTU only further divided our nation. He tells The # FoxNewsRundown # Extra it is time @ realDonaldTrump and all Americans move on from the # impeachment trial. Listen: http://ow.ly/jtiV50ygMAd pic.twitter.com/gNQV2U2IEh";;@ @ @;# # # #;"1226475934636703745";https://twitter.com/foxnewsradio/status/1226475934636703745
;2020-02-09 00:54;4;13;"Thailand's prime minister says 27 people are dead, including the gunman who went on the bloodiest shooting spree in the country's history. http://foxrad.io/5mincast";;;;"1226383736192872449";https://twitter.com/foxnewsradio/status/1226383736192872449
;2020-02-08 23:24;1;9;"Thai officials say the gunman who killed at least 21 people has been shot dead inside a mall where he was holed up. http://ow.ly/EgBf50yhmgf";;;;"1226361136817283073";https://twitter.com/foxnewsradio/status/1226361136817283073
;2020-02-08 16:16;5;7;"There are multiple American casualties after U.S. and Afghan soldiers were attacked in Afghanistan. http://ow.ly/Sk6K50yhggC";;;;"1226253385516580866";https://twitter.com/foxnewsradio/status/1226253385516580866
;2020-02-08 15:00;5;14;"Pastor @ robertjmorgan is determined to help people recall the foundations of faith that made America. His new book is a biblical American history lesson, called "100 Bible Verses That Made America." He talks about it w/ @ LaurenGreenFox on # LighthouseFaith:http://ow.ly/lFc950yew3l";;@ @;#;"1226234484959391745";https://twitter.com/foxnewsradio/status/1226234484959391745
