username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-02-20 08:00;10;78;"Tom Steyer didn't qualify for Wednesday's Democratic debate. But some of his supporters showed up at a campaign office for a watch party anyway.https://nyti.ms/2vNfJw4";;;;"1230477228091363328";https://twitter.com/nytimes/status/1230477228091363328
;2020-02-20 07:53;214;341;"Breaking News: Morgan Stanley said it would buy E-Trade for $13 billion, the biggest takeover by a major American lender since the 2008 global financial crisishttps://nyti.ms/3bTA9nx";;;;"1230475619336675335";https://twitter.com/nytimes/status/1230475619336675335
;2020-02-20 07:40;65;273;"Here are the candidates who spoke the longest in Wednesday's Democratic debate — and what they talked about. See more. https://nyti.ms/2SJ1AJc pic.twitter.com/DRYZjcJ7cA";;;;"1230472177373392896";https://twitter.com/nytimes/status/1230472177373392896
;2020-02-20 07:30;1636;2703;"The 11 criminals who were granted clemency by President Trump had something in common. They all had an inside connection or were promoted on Fox News.https://nyti.ms/37HNpID";;;;"1230469687445610498";https://twitter.com/nytimes/status/1230469687445610498
;2020-02-20 07:20;29;113;"News Analysis: At one point in Wednesday's Democratic debate, Michael Bloomberg told viewers: “Remember, I only entered into this race 10 weeks ago.” That much was clear, @ mattfleg writes.https://nyti.ms/3bSF08v";;@;;"1230467158901231617";https://twitter.com/nytimes/status/1230467158901231617
;2020-02-20 07:04;72;317;"In Opinion Who won and who lost during the latest Democratic primary debate? Our Opinion writers ranked the candidates' performances.https://nyti.ms/2P8vUuL";;;;"1230463324162228224";https://twitter.com/nytimes/status/1230463324162228224
;2020-02-20 06:40;77;226;"Roger Stone, the Republican political consultant who for years portrayed himself as the dirty trickster of American politics, is scheduled to be sentenced for obstructing a congressional inquiry in a bid to protect President Trumphttps://nyti.ms/38J4S4V";;;;"1230457090919092226";https://twitter.com/nytimes/status/1230457090919092226
;2020-02-20 06:20;110;173;"As these maps show, the coronavirus has been detected in at least 26 other countries, most involving people who traveled from Chinahttps://nyti.ms/3bQB4Fj";;;;"1230452050057736192";https://twitter.com/nytimes/status/1230452050057736192
;2020-02-20 06:00;183;410;"The White House denied an allegation that President Trump had offered to pardon Julian Assange, the WikiLeaks founder, if he absolved Russia of hacking Democratic emails during the 2016 campaignhttps://nyti.ms/38I0wL7";;;;"1230447048723439620";https://twitter.com/nytimes/status/1230447048723439620
;2020-02-20 05:37;158;252;"The man who was believed to have killed at least 9 people when he opened fire on 2 bars in the central German city of Hanau was likely driven by “xenophobic motive,” the police saidhttps://nyti.ms/2V6pMqw";;;;"1230441460673196032";https://twitter.com/nytimes/status/1230441460673196032
;2020-02-20 05:20;177;672;"The Ionian and Aegean seas of Greece are lush with island jewels — about 6,000 in total, 227 inhabited. Here's how to choose which to visit.https://nyti.ms/39OoYdV";;;;"1230436948784943104";https://twitter.com/nytimes/status/1230436948784943104
;2020-02-20 05:00;73;137;"Under new post-Brexit rules starting next January in Britain, migrants will have to meet a number of criteria to qualify for a work visa, including specific skills and an ability to speak Englishhttps://nyti.ms/2Vd3HXz";;;;"1230431932489621504";https://twitter.com/nytimes/status/1230431932489621504
;2020-02-20 04:40;16;76;"Manchester City’s chief executive and its coach struck a defiant note in the team’s first public comments on a two-year ban from the Champions Leaguehttps://nyti.ms/2V7oNqg";;;;"1230426888159539201";https://twitter.com/nytimes/status/1230426888159539201
;2020-02-20 04:20;38;81;"The candidates to lead Angela Merkel’s conservative party reflect a pivot away from the chancellor’s centrist legacy. All are men from the conservative west.https://nyti.ms/39R78H8";;;;"1230421846081900548";https://twitter.com/nytimes/status/1230421846081900548
;2020-02-20 04:00;41;127;"Many were pleasantly surprised when a court cleared a prominent philanthropist and eight others of charges that they tried to overthrow Recep Tayyip Erdogan. He was immediately arrested again.https://nyti.ms/3bV25r0";;;;"1230416863089262592";https://twitter.com/nytimes/status/1230416863089262592
;2020-02-20 03:40;64;138;"At least nine people were killed and several others injured in multiple shootings in the German city of Hanau, the police said. Police officers found the suspected attacker dead at his home along with the body of another person.https://nyti.ms/37GUVUd";;;;"1230411772701609984";https://twitter.com/nytimes/status/1230411772701609984
;2020-02-20 03:20;115;313;"Just a day before the mass disembarking began, a Japanese infectious disease specialist who visited the cruise ship offered a damning assessment of what he had seen: “Completely chaotic.”https://nyti.ms/2Pb04NX";;;;"1230406758708977664";https://twitter.com/nytimes/status/1230406758708977664
